files,zero_crossing_rate,spectral_centroid,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,labels
blues.00000.wav,0.08304482066898686,1784.1658495387549,3805.8396058403423,-113.57064819335938,121.57179260253906,-19.168142318725586,42.36642074584961,-6.364664077758789,18.623498916625977,-13.704889297485352,15.34315013885498,-12.274109840393066,10.976572036743164,-8.326573371887207,8.803791999816895,-3.672300100326538,blues
blues.00001.wav,0.05603980870552978,1530.1766787460795,3550.5220984084976,-207.50169372558594,123.99126434326172,8.955126762390137,35.877647399902344,2.9073197841644287,21.510467529296875,-8.560436248779297,23.370685577392578,-10.099660873413086,11.900497436523438,-5.555638790130615,5.376327037811279,-2.231760025024414,blues
blues.00002.wav,0.07629120746326373,1552.8118647610036,3042.2602323810906,-90.72259521484375,140.44630432128906,-29.093889236450195,31.68433380126953,-13.984503746032715,25.764741897583008,-13.664875030517578,11.639933586120605,-11.783641815185547,9.71876049041748,-13.133803367614746,5.791199207305908,-8.907628059387207,blues
blues.00003.wav,0.03330886262567672,1070.1066149971293,2184.7457991951856,-199.54420471191406,150.0908966064453,5.662678241729736,26.859079360961914,1.7713990211486816,14.234030723571777,-4.832006454467773,9.286495208740234,-0.7591865062713623,8.137606620788574,-3.200653076171875,6.079319000244141,-2.4801738262176514,blues
blues.00004.wav,0.10146053871809745,1835.004265512071,3579.757626703886,-160.33770751953125,126.21963500976562,-35.58781051635742,22.1480712890625,-32.47860336303711,10.852293968200684,-23.352331161499023,0.49843356013298035,-11.793437004089355,1.2072551250457764,-13.088418006896973,-2.8138670921325684,-6.933384418487549,blues
blues.00005.wav,0.09404153373936582,1831.993939606849,3481.5175917198376,-177.7742462158203,118.20548248291016,-17.565879821777344,30.762401580810547,-21.747838973999023,11.920994758605957,-20.730993270874023,3.186577796936035,-8.586038589477539,-0.9328520894050598,-11.77243423461914,-2.405832290649414,-9.34366512298584,blues
blues.00006.wav,0.07305223740815932,1459.366471695765,2795.610963330191,-190.0523681640625,130.28907775878906,-36.36953353881836,33.02903366088867,11.108781814575195,-0.6055834293365479,-20.871854782104492,0.2730247378349304,-6.486139297485352,-5.516767501831055,-7.839751720428467,-3.128592014312744,-6.596197128295898,blues
blues.00007.wav,0.061442246108855375,1451.6670658428172,2954.836759987674,-179.34713745117188,136.46900939941406,-26.673137664794922,39.9842414855957,5.304416179656982,10.928611755371094,-20.56482696533203,8.511157035827637,-11.35724925994873,-3.46834659576416,-8.419937133789062,-6.949715614318848,-3.5391392707824707,blues
blues.00008.wav,0.06402488761600927,1719.3689480431462,3782.316288428074,-121.36394500732422,122.50666809082031,-14.73819637298584,46.131065368652344,-8.181879043579102,20.18296241760254,-19.173377990722656,23.039138793945312,-11.838223457336426,21.15999984741211,-6.7183661460876465,6.992541790008545,-12.730595588684082,blues
blues.00009.wav,0.07917482356921887,1817.15086312572,3943.490565182715,-213.239990234375,115.16560363769531,-11.69343090057373,39.01427459716797,-20.341278076171875,13.077605247497559,-9.173518180847168,9.011446952819824,-14.10063362121582,4.265941619873047,-6.046167850494385,3.7822070121765137,0.2217993438243866,blues
blues.00010.wav,0.06295882576856149,1409.9552556449528,2765.9008052675463,-173.79249572753906,137.18670654296875,-23.724048614501953,26.978431701660156,-16.657695770263672,4.180882453918457,-12.559929847717285,5.832184314727783,-2.874318838119507,-1.1974189281463623,-1.954835295677185,1.8015007972717285,-2.989647388458252,blues
blues.00011.wav,0.043930584759280744,1352.6596654421637,2880.7778626196346,-287.9237365722656,124.01875305175781,5.4698920249938965,33.65740966796875,1.0954971313476562,14.705334663391113,-4.877008438110352,8.670524597167969,0.7854050397872925,6.579525947570801,-4.874973773956299,-3.1782238483428955,-5.536157608032227,blues
blues.00012.wav,0.06909500676720805,1360.6411972395076,2738.6387375833815,-207.2233123779297,132.83055114746094,-15.42884349822998,60.970924377441406,0.7298719882965088,12.437646865844727,1.1827994585037231,-1.5466231107711792,-17.879436492919922,8.352728843688965,-2.4581611156463623,-0.603384792804718,0.3859608471393585,blues
blues.00013.wav,0.0514017032820959,1324.2932181481008,2710.269200442285,-209.82615661621094,124.46321868896484,10.342453956604004,47.01090621948242,6.508125305175781,15.410517692565918,-2.0051074028015137,6.7065653800964355,-21.557632446289062,10.718406677246094,-5.523688316345215,-2.19980525970459,-3.034864664077759,blues
blues.00014.wav,0.045036675850734724,1171.8482269140325,2344.2463815073957,-305.65472412109375,113.08634185791016,12.11442756652832,45.0337028503418,17.76282501220703,14.573328971862793,4.159429550170898,0.21354468166828156,-7.026995658874512,13.64199161529541,8.929174423217773,1.3030064105987549,5.9612507820129395,blues
blues.00015.wav,0.06370125495456304,1420.3651651340074,2929.964494815835,-238.51553344726562,120.11017608642578,-4.229358673095703,42.29069519042969,5.928563117980957,13.917267799377441,5.35786771774292,1.8955572843551636,-16.936676025390625,12.350621223449707,3.9459798336029053,-1.3935844898223877,0.01928517408668995,blues
blues.00016.wav,0.06134406117072699,1454.9639409755137,3009.460817412268,-233.75909423828125,120.67514038085938,-3.1748058795928955,39.51847839355469,3.8183367252349854,18.837141036987305,-3.6778173446655273,4.433138370513916,-14.965526580810547,17.578216552734375,1.8418718576431274,2.549422025680542,-1.2331676483154297,blues
blues.00017.wav,0.048326248912412995,1088.8442297527454,2134.9929420134863,-245.69937133789062,140.4910888671875,-2.7897541522979736,60.431434631347656,18.919050216674805,9.829608917236328,3.559145927429199,0.5153716802597046,-16.38768196105957,6.627509117126465,7.259214401245117,-4.014427185058594,1.6021209955215454,blues
blues.00018.wav,0.056141769987432324,1537.5876985238351,3495.51500643489,-252.49301147460938,104.9371109008789,15.33231258392334,42.666969299316406,6.783058166503906,21.605682373046875,-1.2978408336639404,5.675407409667969,-16.63263511657715,12.173101425170898,-1.9472849369049072,1.950844407081604,-0.8903192281723022,blues
blues.00019.wav,0.05888603900812065,1195.4703757774462,2235.264725474913,-236.65675354003906,138.4092559814453,-4.912910461425781,47.629173278808594,5.184200286865234,8.876614570617676,0.5138149261474609,-3.804673910140991,-14.988870620727539,10.417068481445312,-0.333638072013855,0.7759847044944763,1.7773184776306152,blues
blues.00020.wav,0.05258634232405259,1390.301557556794,3006.1717163935614,-230.35765075683594,127.07833099365234,7.123446464538574,39.774898529052734,1.9210494756698608,17.411779403686523,-5.619414806365967,8.249393463134766,-18.11688804626465,13.835063934326172,-3.7699320316314697,2.57201886177063,-4.318345546722412,blues
blues.00021.wav,0.047907452387857694,1046.5500105240203,1830.330592463022,-264.7225646972656,138.8684539794922,11.194063186645508,48.5042610168457,14.930756568908691,20.580284118652344,3.2070086002349854,1.2489557266235352,-15.846456527709961,15.978459358215332,3.3691329956054688,-1.5108064413070679,1.9059252738952637,blues
blues.00022.wav,0.05856995903422274,1155.7812208677883,2169.033055847593,-233.9562530517578,136.1457061767578,3.324410915374756,48.928531646728516,8.71544361114502,13.966021537780762,5.366596698760986,0.39953961968421936,-13.469852447509766,16.877717971801758,5.1480913162231445,-2.2498207092285156,3.9479072093963623,blues
blues.00023.wav,0.052467009860788866,1209.9878628924062,2521.741260785238,-227.225341796875,137.78807067871094,-14.499567985534668,63.56092834472656,5.6176676750183105,11.958148956298828,1.9079684019088745,-1.8893868923187256,-7.604216575622559,-2.4732882976531982,-2.891010284423828,-9.433392524719238,-10.929217338562012,blues
blues.00024.wav,0.04727604770881671,1120.0194669331925,2323.820647839327,-274.3658142089844,130.4112548828125,-6.351287364959717,70.40298461914062,13.26972770690918,9.473775863647461,7.735329627990723,-1.2349663972854614,-0.5723901391029358,-2.3033547401428223,3.7735159397125244,0.07561241090297699,-0.9389718174934387,blues
blues.00025.wav,0.051697390999613305,1109.3527843880802,2243.3417583562937,-249.28456115722656,131.0046844482422,0.6714353561401367,66.70393371582031,17.91480255126953,4.6216864585876465,6.613105297088623,1.2425212860107422,1.4125670194625854,-1.589808464050293,-0.9819214940071106,-3.5757904052734375,-2.926955223083496,blues
blues.00026.wav,0.05197268646075019,1198.459084542923,2477.275945747535,-284.848388671875,108.74956512451172,9.129682540893555,51.251312255859375,18.123716354370117,7.632777690887451,8.775374412536621,2.3653817176818848,0.019261052832007408,2.2369275093078613,4.190629005432129,-3.3045809268951416,1.6140482425689697,blues
blues.00027.wav,0.07241441294470224,1391.841952007111,2811.698414388776,-228.16708374023438,130.33966064453125,-23.31070899963379,70.2002182006836,1.1293262243270874,7.589114189147949,0.9033956527709961,1.9944432973861694,-6.158844470977783,-9.380717277526855,-2.563575029373169,-4.521847248077393,-0.26998648047447205,blues
blues.00028.wav,0.04801998743232792,1115.728201941125,2290.6465251595127,-248.96224975585938,139.03176879882812,-16.24002456665039,57.11619186401367,20.19236183166504,10.160372734069824,4.576075077056885,0.33792412281036377,-7.8628249168396,-3.4702460765838623,-2.64882493019104,-2.842670440673828,-0.8947747945785522,blues
blues.00029.wav,0.05289486961040216,1648.8351694525165,3759.8921136347158,-233.71510314941406,101.19902038574219,17.65089988708496,23.74063491821289,2.0798850059509277,25.938901901245117,-16.969043731689453,15.079570770263672,-22.27737808227539,4.385385990142822,-23.197580337524414,-6.036645412445068,-5.057098388671875,blues
blues.00030.wav,0.039366118039443156,1379.1893819362376,3016.513649216937,-206.9381103515625,117.79183959960938,23.26499366760254,28.300045013427734,-1.102283239364624,18.867183685302734,-21.97161102294922,17.848024368286133,-25.590238571166992,2.1351044178009033,-17.777297973632812,-8.010591506958008,-17.620141983032227,blues
blues.00031.wav,0.04294722484048724,1330.715617463902,2898.7888132613107,-221.84349060058594,110.85242462158203,18.637550354003906,30.928430557250977,3.2962281703948975,22.589956283569336,-20.40655517578125,12.122968673706055,-26.33045768737793,-4.35413122177124,-26.383853912353516,-13.032196044921875,-12.655036926269531,blues
blues.00032.wav,0.03938839846771075,1309.3824080697566,2763.1862560723607,-288.715087890625,105.92636108398438,18.819950103759766,23.67445945739746,5.700168132781982,25.559085845947266,-13.450493812561035,12.429512023925781,-11.961186408996582,1.589507818222046,-15.623069763183594,-6.638754844665527,-11.685787200927734,blues
blues.00033.wav,0.04197368341550657,1430.4924328152892,3245.4683874709976,-238.95120239257812,108.70543670654297,34.14584732055664,30.211145401000977,-0.5025824308395386,27.292957305908203,-21.39948272705078,14.171862602233887,-24.512310028076172,-1.8842657804489136,-28.0575008392334,-11.255746841430664,-16.4643611907959,blues
blues.00034.wav,0.04570244525812065,1537.0980205512037,3602.423279799884,-217.15489196777344,105.78446197509766,15.6065092086792,25.25981903076172,-1.4457652568817139,30.199512481689453,-17.717384338378906,17.318798065185547,-27.21879768371582,4.336658000946045,-20.061996459960938,-10.700785636901855,-14.232641220092773,blues
blues.00035.wav,0.04541997474381284,1506.8728757224978,3404.1862470091355,-171.7732696533203,120.2935791015625,15.340433120727539,21.10759162902832,-5.385007858276367,24.195363998413086,-24.13754653930664,18.54475212097168,-22.348501205444336,1.3194953203201294,-20.763225555419922,-4.9818878173828125,-17.10808753967285,blues
blues.00036.wav,0.03690734060808198,1247.355029710244,2620.1894667198376,-200.1992950439453,116.36308288574219,18.04737091064453,25.26357078552246,0.3100544512271881,24.1772518157959,-22.223514556884766,11.183533668518066,-26.846263885498047,-7.637380599975586,-24.856096267700195,-12.01226806640625,-17.015975952148438,blues
blues.00037.wav,0.048163866130123745,1188.3081417864566,2339.291912884281,-328.5606994628906,102.728515625,19.836584091186523,26.70600700378418,7.145409107208252,22.727981567382812,-6.951726913452148,12.816983222961426,-10.727912902832031,-0.4246941804885864,-12.378795623779297,-8.898336410522461,-9.208456993103027,blues
blues.00038.wav,0.044373172249613305,1514.1006734453883,3451.915682551479,-192.65745544433594,111.15711975097656,21.361005783081055,26.399404525756836,-0.6443476676940918,23.491514205932617,-25.469898223876953,16.923105239868164,-16.975650787353516,5.775643348693848,-25.738422393798828,-5.051983833312988,-17.62748908996582,blues
blues.00039.wav,0.03532089858855375,1151.0089925770378,2311.446966538573,-301.7304992675781,111.54287719726562,21.90022850036621,16.151121139526367,8.20067310333252,22.084373474121094,-8.597672462463379,1.4887748956680298,-17.071401596069336,-8.334585189819336,-17.008359909057617,-10.573770523071289,-15.67957592010498,blues
blues.00040.wav,0.09764303279679042,2272.4395473323143,5108.215360353828,-110.24799346923828,90.70293426513672,-2.525756359100342,74.05793762207031,-11.753321647644043,39.20773696899414,-13.160562515258789,20.54209327697754,-17.153087615966797,12.81263256072998,-21.430072784423828,5.9520039558410645,-8.023324012756348,blues
blues.00041.wav,0.10226074596384377,2390.39009977241,5403.435075587297,-107.1702651977539,88.48818969726562,-4.169412612915039,55.47771072387695,-8.013871192932129,38.4151611328125,-6.410024642944336,28.572668075561523,-19.82160758972168,13.23808765411377,-19.25309944152832,12.07236099243164,-4.578393936157227,blues
blues.00042.wav,0.09782391966357308,2301.609667012493,5187.578453541908,-159.55165100097656,69.79762268066406,-4.398991584777832,76.8465805053711,3.9188268184661865,45.17317581176758,-4.855005741119385,32.2048225402832,-9.796013832092285,7.812651634216309,-21.821107864379883,9.690987586975098,-2.5877127647399902,blues
blues.00043.wav,0.08717463022041763,2155.8796287547634,5011.574078270011,-109.10599517822266,100.60877227783203,-8.656534194946289,47.35041427612305,-6.558297634124756,39.607635498046875,-8.515619277954102,29.5655460357666,-16.585535049438477,13.163908004760742,-24.209251403808594,6.576562404632568,-8.647177696228027,blues
blues.00044.wav,0.09252533171403712,2278.9612516967195,5198.59486024507,-109.51258850097656,86.9213638305664,-8.594191551208496,64.4895248413086,-6.301508903503418,43.643489837646484,-8.29083251953125,28.54578399658203,-14.082674980163574,8.128630638122559,-21.48808479309082,11.088338851928711,-5.0916852951049805,blues
blues.00045.wav,0.048048310010634185,1739.134032915427,4551.141569841212,-163.21676635742188,89.77884674072266,12.976251602172852,80.70230102539062,3.665379047393799,39.738739013671875,-5.406734943389893,26.49373435974121,-13.169927597045898,2.704878091812134,-20.550138473510742,6.014822959899902,-2.9036600589752197,blues
blues.00046.wav,0.05845780162412993,1913.0115998173114,4777.823081315255,-182.5737762451172,90.66756439208984,14.124545097351074,67.5492172241211,2.678699493408203,38.42982482910156,-8.410714149475098,24.12955093383789,-13.789950370788574,4.833089351654053,-16.68522834777832,5.817601680755615,-5.1466965675354,blues
blues.00047.wav,0.07532370818832174,2013.0116652479728,4848.826029129205,-149.94027709960938,93.65088653564453,6.355070114135742,71.50347137451172,-8.12153148651123,36.191162109375,-9.775336265563965,17.64784049987793,-21.107519149780273,-0.13968181610107422,-22.201908111572266,5.421947479248047,-7.458578586578369,blues
blues.00048.wav,0.09876687270398299,2148.1976094245806,4672.197141005656,-106.35535430908203,102.65629577636719,-20.146087646484375,59.348873138427734,-9.948382377624512,33.6873893737793,-14.171321868896484,23.52147102355957,-13.31356143951416,15.990456581115723,-18.92352867126465,7.813086032867432,-7.785444736480713,blues
blues.00049.wav,0.039961269818252126,1318.1914651872387,3044.8831863580335,-256.01666259765625,110.8558578491211,21.525787353515625,67.5418930053711,4.306012153625488,43.08662796020508,-4.4948859214782715,10.416362762451172,-8.694551467895508,1.6574186086654663,-20.58704948425293,-2.451857089996338,-7.1194586753845215,blues
blues.00050.wav,0.08579060022718484,1945.5331078931836,4174.593627646462,-82.99971771240234,107.08580780029297,-25.335439682006836,57.1045036315918,0.08550352603197098,34.68258285522461,-11.055122375488281,20.543169021606445,-11.194478988647461,14.819605827331543,-10.233335494995117,12.546019554138184,-9.75373363494873,blues
blues.00051.wav,0.10660165313225058,1977.2342507767992,3943.4489309926043,-55.6075439453125,114.93162536621094,-37.031944274902344,64.8895034790039,-7.1417155265808105,15.237939834594727,-16.232675552368164,18.631574630737305,-9.75226879119873,21.454282760620117,-5.648910999298096,12.788084983825684,-16.53047752380371,blues
blues.00052.wav,0.0671879531612529,1443.810106160443,3070.713037902407,-225.23013305664062,117.62688446044922,-14.539373397827148,64.79603576660156,12.908660888671875,19.03742027282715,10.666170120239258,9.886662483215332,-2.3966431617736816,11.685089111328125,1.5415067672729492,3.0658137798309326,-7.627123832702637,blues
blues.00053.wav,0.1328151434406419,2171.445862789447,4237.319698466502,-76.69792175292969,105.73819732666016,-43.17215347290039,60.95426559448242,-8.757207870483398,21.224145889282227,-12.855764389038086,18.59625244140625,-11.396047592163086,14.538467407226562,-6.048133850097656,12.722725868225098,-9.365224838256836,blues
blues.00054.wav,0.10339893597737819,2030.6571856229584,4063.388705862094,-57.91960144042969,108.99028778076172,-36.20756530761719,64.04552459716797,1.438839316368103,26.31161117553711,-17.47779083251953,20.425270080566406,-9.540507316589355,18.16973114013672,-6.060152053833008,13.864051818847656,-11.291089057922363,blues
blues.00055.wav,0.11311924485208817,2032.0018592307463,4023.561439602668,-98.74343872070312,104.79364776611328,-35.09825134277344,60.70180892944336,-2.833249568939209,22.234495162963867,-7.831171035766602,19.035850524902344,-11.573602676391602,17.018518447875977,-5.3761515617370605,12.200968742370605,-9.956364631652832,blues
blues.00056.wav,0.07550308451759474,1811.7712543400935,3928.8186765878772,-145.28097534179688,102.806640625,-12.529431343078613,57.00588607788086,2.262869358062744,26.58543586730957,-4.288537502288818,17.328521728515625,-7.993435382843018,15.229497909545898,-6.934699535369873,7.458768367767334,-10.468452453613281,blues
blues.00057.wav,0.08993966913186388,1886.9548087305845,3828.2887611477668,-92.70346069335938,115.31910705566406,-35.0679817199707,57.87724685668945,1.8523948192596436,26.61256217956543,-14.536980628967285,22.130239486694336,-8.203339576721191,11.02090072631836,-5.64760684967041,7.2775115966796875,-10.205894470214844,blues
